name,team,position,expected_assists_1,expected_assists_2,expected_assists_3,expected_assists_4,expected_assists_5,expected_assists_6,expected_assists_7,expected_assists_8,expected_assists_9,expected_assists_10,expected_assists_11
George Wickens,,,,,,,,,,,,,
Georginio Rutter,,,,,,,,,,,,,
Gianluca Scamacca,19.0,FWD,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Giulian Biancone,16.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
GonÃ§alo Manuel Ganchinho Guedes,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Granit Xhaka,1.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
Gustavo Henrique Furtado Scarpa,,,,,,,,,,,,,
Hakim Ziyech,6.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Halil DerviÅoÄlu,4.0,FWD,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Hamed TraorÃ¨,,,,,,,,,,,,,
Hamza Choudhury,11.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Harrison Ashby,19.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Harrison Reed,9.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Harry Arter,16.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Harry Kane,18.0,FWD,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Harry Maguire,14.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Harry Souttar,,,,,,,,,,,,,
Harry Toffolo,16.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Harry Wilson,9.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Harry Winks,18.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Harvey Barnes,11.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Harvey Davies,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Harvey Elliott,12.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Harvey Griffiths,,,,,,,,,,,,,
Harvey Vale,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0
Harvey White,18.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Haydon Roberts,5.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Hugo Bueno LÃ³pez,20.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Hugo Lloris,18.0,GK,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Hwang Hee-chan,20.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Ibrahima Diallo,17.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Ibrahima KonatÃ©,12.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Idrissa Gueye,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0
Ilkay GÃ¼ndogan,13.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
Illan Meslier,10.0,GK,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Illia Zabarnyi,,,,,,,,,,,,,
Imari Samuels,,,,,,,,,,,,,
Isaac Price,,,,,,,,,,,,,
IshÃ© Samuels-Smith,,,,,,,,,,,,,
Issa Diop,19.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Ivan Neves Abreu Cavaleiro,9.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Ivan PeriÅ¡iÄ,18.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Ivan Toney,4.0,FWD,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jack Butland,7.0,GK,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Jack Colback,16.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jack Grealish,13.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
Jack Harrison,10.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Jack Hinshelwood,,,,,,,,,,,,,
Jack Stacey,3.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jack Stephens,17.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jack Wells-Morrison,,,,,,,,,,,,,
Jackson Smith,20.0,GK,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jacob Murphy,15.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jacob Ramsey,2.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jaden Philogene-Bidace,2.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jadon Sancho,14.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Jaidon Anthony,3.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jairo Riedewald,7.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Jakub Kiwior,,,,,,,,,,,,,
Jakub Moder,5.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Jamaal Lascelles,15.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jamal Lewis,15.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jamal Lowe,3.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
James Bree,,,,,,,,,,,,,
James Furlong,,,,,,,,,,,,,
James Garner,14.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
James Hill,3.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
James Justin,11.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
James Maddison,11.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
James McArthur,7.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
James McAtee,13.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
James Milner,12.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
James Tarkowski,8.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
James Tomkins,7.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
James Ward-Prowse,17.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
James Wright,,,,,,,,,,,,,
Jamie Shackleton,10.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Jamie Vardy,11.0,FWD,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jan Bednarek,17.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jan Paul van Hecke,5.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Jannik Vestergaard,11.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Japhet Tanganga,18.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jarrad Branthwaite,8.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jarrod Bowen,19.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jason Steele,5.0,GK,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Javier Manquillo GaitÃ¡n,15.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jay Stansfield,9.0,FWD,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jean-Philippe Gbamin,8.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jean-Philippe Mateta,7.0,FWD,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Jeff Hendrick,15.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jefferson Lerma SolÃ­s,3.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jeffrey Schlupp,7.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Jeremiah Chilokoa-Mullen,,,,,,,,,,,,,
Jeremy Sarmiento Morante,5.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Jesse Lingard,16.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jesurun Rak-Sakyi,7.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Jhon DurÃ¡n,,,,,,,,,,,,,
Jimmy Morgan,,,,,,,,,,,,,
Joachim Andersen,7.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Joe Ayodele-Aribo,17.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Joe Bryan,9.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Joe Gelhardt,10.0,FWD,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Joe Lolley,16.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Joe Rodon,18.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Joe Rothwell,3.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Joe Willock,15.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Joe Wormleighton,,,,,,,,,,,,,0.0
Joe Worrall,16.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Joel Matip,12.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Joel Robles,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Joel Ward,7.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,15.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
John McGinn,2.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
John Stones,13.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
John-Kymani Gordon,,,,,,,,,,0.0,0.0,0.0,0.0
Jonathan Castro Otto,20.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jonathan Panzo,16.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jonjo Shelvey,15.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jonny Evans,11.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jordan Ayew,7.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Jordan Henderson,12.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Jordan Pickford,8.0,GK,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jordan Smith,,,,,,,,,,,,,
Jordan Zemura,3.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Jorge Luiz Frello Filho,6.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Joseph Anang,,,,,,,,,,,,,
Joseph Gomez,12.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Joseph Hodge,20.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Joseph Whitworth,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Josh Dasilva,4.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Josh Onomah,9.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Josh Wilson-Esbrand,13.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
JosÃ© Malheiro de SÃ¡,20.0,GK,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
JoÃ£o Cancelo,13.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
JoÃ£o Filipe Iria Santos Moutinho,20.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
JoÃ£o FÃ©lix Sequeira,,,,,,,,,,,,,
JoÃ£o Palhinha GonÃ§alves,9.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
JoÃ£o Victor Gomes da Silva,,,,,,,,,,,,,
JoÃ«l Veltman,5.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Juan Larios LÃ³pez,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0
Julio Enciso,5.0,FWD,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
JuliÃ¡n Ãlvarez,13.0,FWD,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
Junior Firpo Adames,10.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Junior Stanislas,3.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Kacper KozÅowski,5.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Kadan Young,,,,,,,,,,,,,
Kaden Rodney,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Kaelan Casey,,,,,,,,,,,,,
Kai Havertz,6.0,FWD,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Kaine Kesler Hayden,2.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Kalidou Koulibaly,6.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Kalvin Phillips,13.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
Kamaldeen Sulemana,,,,,,,,,,,,,
Kamari Doyle,,,,,,,,,,,,,
Kaoru Mitoma,5.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Karl Darlow,15.0,GK,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Karl Hein,,,,,,,,,,,,,
Kasey McAteer,,,,,,,,,,,,,
Kasper Schmeichel,11.0,GK,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Keane Lewis-Potter,4.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Keinan Davis,2.0,FWD,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Kelechi Iheanacho,11.0,FWD,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Kenny Tete,9.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Kepa Arrizabalaga,6.0,GK,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Kevin De Bruyne,13.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
Kevin Mbabu,9.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Kevin Schade,,,,,,,,,,,,,
Keylor Navas,,,,,,,,,,,,,
Kieffer Moore,3.0,FWD,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Kieran Tierney,1.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
Kieran Trippier,15.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Kiernan Dewsbury-Hall,11.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Killian Phillips,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0
Kjell Scherpen,5.0,GK,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Kobbie Mainoo,,,,,,,,,,,,0.0,0.0
Kofi Balmer,,,,,,,,,,,,0.0,0.0
Konstantinos Tsimikas,12.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Kortney Hause,2.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Kristian Sekularac,,,,,,,,,,,,,
Kristoffer Ajer,4.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Kristoffer Klaesson,10.0,GK,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
KrisztiÃ¡n Hegyi,,,,,,,,,,,,,
Kurt Zouma,19.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Kyle John,,,,,,,,,,0.0,0.0,0.0,0.0
Kyle Walker,13.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
Kyle Walker-Peters,17.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Lamare Bogarde,,,,,,,,,,0.0,0.0,0.0,0.0
Layvin Kurzawa,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0
Leander Dendoncker,20.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Leandro Trossard,5.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Leo Fuhr Hjelde,10.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Leon Bailey,2.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Levi Colwill,5.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Lewis Bate,10.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Lewis Brunt,11.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Lewis Cook,3.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Lewis Dunk,5.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Lewis Hall,,,,,,,,,,,,,
Lewis Miley,,,,,,,,,,,,,
Lewis O'Brien,16.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Lewis Payne,,,,,,,,,,,,,
Lewis Warrington,8.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Liam Cooper,10.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Liam Delap,13.0,FWD,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
Lino Sousa,,,,,,,,,0.0,0.0,0.0,0.0,
Lisandro MartÃ­nez,14.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Lloyd Kelly,3.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Loris Karius,,,,,,,,,0.0,0.0,0.0,0.0,0.0
LoÃ¯c BadÃ©,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0
LoÃ¯c Mbe Soh,16.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Lucas Digne,2.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Lucas Rodrigues Moura da Silva,18.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Lucas Tolentino Coelho de Lima,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Lucas Torreira di Pascua,1.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
Ludwig Augustinsson,2.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Luis DÃ­az,12.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Luis Sinisterra LucumÃ­,10.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Luka Milivojevic,7.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Lukasz Fabianski,19.0,GK,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Luke Ayling,10.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Luke Chambers,12.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Luke Cundle,20.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Luke Harris,9.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Luke Mbete-Tabu,13.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
Luke Plange,7.0,FWD,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Luke Shaw,14.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Luke Thomas,11.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Lyanco Silveira Neves Vojnovic,17.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Lyle Taylor,16.0,FWD,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Mads Bech SÃ¸rensen,4.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Mads Bidstrup,4.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Mads Roerslev Rasmussen,4.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Malang Sarr,6.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Malcolm Ebiowei,7.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Manor Solomon,9.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Manuel Akanji,,,,,,,0.0,,0.0,0.0,0.0,0.0,
Manuel Lanzini,19.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Marc Albrighton,11.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Marc Cucurella Saseta,6.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Marc GuÃ©hi,7.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Marc Jurado Gomez,,,,,,,,,,,,,
Marc Roca JunquÃ©,10.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Marcel Sabitzer,,,,,,,,,,,,,
Marcos Alonso,6.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Marcos Senesi,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Marcus Bettinelli,,,,,,,,,,0.0,0.0,0.0,0.0
Marcus Forss,4.0,FWD,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Marcus Oliveira Alencar,1.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
Marcus Rashford,14.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Marcus Tavernier,3.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Marek RodÃ¡k,9.0,GK,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Mario Lemina,,,,,,,,,,,,,
Mark Gillespie,,,,,,,,,,,,,
Mark Travers,3.0,GK,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Martial Godo,,,,,,,,,,,0.0,0.0,0.0
Martin Dubravka,15.0,GK,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Martin Ãdegaard,1.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
Marvelous Nakamba,2.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Mason Holgate,8.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Mason Mount,6.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Matej KovÃ¡r,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0
Mateo Joseph FernÃ¡ndez,,,,,,,,,,,,,
Mateo Kovacic,6.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Mateus Cardoso Lemos Martins,,,,,,,,,,,,,
Mateusz Klich,10.0,MID,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Mateusz Lis,17.0,GK,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Matheus Luiz Nunes,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Matheus Santos Carneiro Da Cunha,,,,,,,,,,,,,
Mathias Jensen,4.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Mathias Jorgensen,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Matija Å arkiÄ,20.0,GK,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Matt Clarke,5.0,DEF,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Matt Doherty,18.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Matt Ritchie,15.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
