name,team,position,goals_scored_1,goals_scored_2,goals_scored_3,goals_scored_4,goals_scored_5,goals_scored_6,goals_scored_7,goals_scored_8,goals_scored_9,goals_scored_10,goals_scored_11
James Shea,12.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
James Sweet,,,,,,,,,0.0,0.0,0.0,0.0,
James Tomkins,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
James Ward-Prowse,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Wright,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Donley,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Jamie McDonnell,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Paul van Hecke,5.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jarell Quansah,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Jason Steele,5.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Javier Manquillo GaitÃ¡n,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jayden Bogle,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jayden Danns,,,,,,,,,0.0,,0.0,0.0,
Jayden Luker,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Jean-Philippe Mateta,8.0,FWD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,
Jean-Ricner Bellegarde,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jeff Hendrick,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jefferson Lerma SolÃ­s,8.0,MID,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Jeffrey Schlupp,8.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jenson Metcalfe,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jeremy Sarmiento Morante,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jesurun Rak-Sakyi,8.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ji-Soo Kim,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jili Buyabu,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jimi Tauriainen,,,,,,,,,,,0.0,0.0,
Joachim Andersen,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Joe Gardner,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Gauci,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Joe Gomez,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Joe Hodge,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Joe Hugill,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Joe Rothwell,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Joe Taylor,12.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Joe White,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Joe Whitworth,8.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Joe Willock,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
Joel Matip,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Joel Ward,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
John Egan,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
John Fleck,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
John McAtee,12.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
John-Kymani Gordon,8.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jonathan Castro Otto,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jonny Evans,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jordan Amissah,17.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jordan Ayew,8.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
Jordan Clark,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Jordan Henderson,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Joseph Johnson,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Josh Acheampong,,,,,,,,,,,,0.0,
Josh Brooking,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Joshua Duffus,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Joshua King,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JosÃ© Malheiro de SÃ¡,20.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
JoÃ£o Pedro Junqueira de Jesus,5.0,FWD,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
JoÃ£o Victor Gomes da Silva,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
JoÃ«l Veltman,5.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Julio Enciso,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Justin Hubner,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Justin Kluivert,3.0,MID,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
JÃ©rÃ©my Doku,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kacper KozÅowski,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kadan Young,,,,,,,,,,,,,
Kaden Rodney,,,,,,,,,,0.0,0.0,0.0,
Kaelan Casey,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaide Gordon,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Kaine Kesler-Hayden,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaoru Mitoma,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Karl Darlow,15.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kell Watts,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ki-Jana Hoever,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kiano Dyer,,,,,,,,,,,,,
Kieffer Moore,3.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kieran Trippier,15.0,DEF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
Kjell Scherpen,5.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Konstantinos Mavropanos,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Konstantinos Tsimikas,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Kristian Sekularac,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lander Emery,,,,,,,,,,,,,
Leigh Kavanagh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Leo Castledine,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Leon Chiwome,,,,,,,,,,,,0.0,
Lewis Cook,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Lewis Dunk,5.0,DEF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
Lewis Koumas,,,,,,,,0.0,0.0,,0.0,0.0,
Lewis Miley,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Lewis Orford,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Warrington,,,,,,,,,,,,,
Lloyd Kelly,3.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Lorenz Assignon,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loris Karius,15.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Louie Marsh,17.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Louie Watson,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Louis Jackson,,,,,,,,,,,,,
Luca Barrington,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Luis DÃ­az,11.0,MID,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,
Luis Sinisterra,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Luke Berry,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0
Luke Chambers,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Luke Cundle,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Luke Freeman,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Luke Harris,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Plange,8.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Luke Thomas,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mackenzie Hunt,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mads Juel Andersen,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Mahamadou Susoho,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mahmoud Dahoud,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Malcolm Ebiowei,8.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Marc GuÃ©hi,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Marcelo de AraÃºjo Pitaluga Filho,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Marcos Senesi,3.0,DEF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Marcus Tavernier,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mario Lemina,20.0,MID,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mark Gillespie,15.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mark OâMahony,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mark Travers,3.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Martin Dubravka,15.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Marvelous Nakamba,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Matheus FranÃ§a de Oliveira,8.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Matheus Luiz Nunes,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Matheus Santos Carneiro Da Cunha,20.0,FWD,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,
Matija Å arkiÄ,20.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Matt Doherty,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Matt Macey,12.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Matt Ritchie,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Matt Targett,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Matthew Whittingham,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Matz Sels,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauro Bandeira,,,,,,,,0.0,0.0,0.0,0.0,0.0,
Max Aarons,3.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Max Kilman,20.0,DEF,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Max Kinsey,,,,,,,,,,0.0,0.0,0.0,
Max Kinsey-Wellings,,,,,,0.0,0.0,0.0,0.0,,,,
Max Lowe,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Maxime Esteve,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micah Hamilton,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Michael Dacosta Gonzalez,,,,,,,,,,,,,
Michael Ndiweni,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Michael Olakigbe,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Olise,8.0,MID,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
MichaÅ Karbownik,5.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Miguel AlmirÃ³n Rejala,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mike TrÃ©sor,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikey Moore,,,,,,,,,,,,,
Milos Kerkez,3.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mohamed Salah,11.0,MID,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,
Mohammed Kudus,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoisÃ©s Caicedo Corozo,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Morgan Rogers,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Murillo Santiago Costa dos Santos,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myles Lewis-Skelly,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Myles Peart-Harris,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naouirou Ahamada,8.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Nathan Fraser,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Nathaniel Clyne,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Nathaniel Phillips,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Nick Pope,15.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NicolÃ¡s DomÃ­nguez,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NicolÃ² Zaniolo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Noha Lemina,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Norberto Bercique Gomes Betuncal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Norberto Murara Neto,3.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NoÃ«l Atom,,,,,,,,,,,,,
NÃ©lson Cabral Semedo,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Odeluga Offiah,,,,,,,,,,,,,
Odsonne Edouard,8.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Odysseas Vlachodimos,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Arblaster,,,,,,,,,0.0,0.0,0.0,0.0,
Oliver McBurnie,17.0,FWD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Oliver Norwood,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Oliver Scarles,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliwier Zych,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ollie Harrison,,,,,,,,,0.0,,0.0,0.0,
Owen Beck,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Owen Hampson,,,,,,,,,,,,,
Owen Hesketh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Pablo Sarabia,20.0,MID,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Pascal GroÃ,5.0,MID,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Paul Dummett,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Pedro Lomba Neto,20.0,MID,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Pelly Ruddock Mpanzu,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Pervis EstupiÃ±Ã¡n,5.0,DEF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Philip Billing,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Radek VÃ­tek,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Radu Dragusin,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Rayan AÃ¯t-Nouri,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Reece Burke,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Remi Matthews,8.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Reuell Walters,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Rhian Brewster,17.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Rhys Bennett,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Rhys Norrington-Davies,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Rodrigo Duarte Ribeiro,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romain Faivre,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RomÃ©o Lavia,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Ronnie Stutter,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Roshaun Mathurin,,,,,,,,,,,,,
Ross Barkley,12.0,MID,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0
Ryan Christie,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ryan Fraser,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ryan Fredericks,3.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ryan Giles,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Ryan Gravenberch,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Ryan OnÃ©,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sam Curtis,,,,,,,,,,0.0,0.0,0.0,
Sam Johnstone,8.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sam Proctor,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saman Ghoddos,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samy Chouchane,,,,,,,,,,,,,
Sandro Tonali,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Santiago Bueno,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sasa Kalajdzic,20.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sean Longstaff,15.0,MID,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
Sepp van den Berg,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Simon Adingra,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
Siriki DembÃ©lÃ©,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sofyan Amrabat,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Solly March,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Stefan Bajcetic,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Steven Alzate,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Steven Benda,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sven Botman,15.0,DEF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sydie Peck,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tahith Chong,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
Tariq Lamptey,5.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tawanda Chirewa,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Taylan Harris,,,,,,,,,,,,,
Tayo Adaramola,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ted Curd,,,,,,,,,,,,,
Teddy Sharman-Lowe,,,,,,,,,,,,,
Temple Ojinnaka,,,,,,,,,,,,,
Thiago AlcÃ¡ntara do Nascimento,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Thomas Kaminski,12.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Tim Krul,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Timo Werner,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0
Timothy Castagne,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tino Livramento,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Toby Collyer,,,,,,,,,,0.0,0.0,0.0,
Tom Davies,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tom King,20.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tom Lockyer,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Tom McGill,5.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tommi O'Reilly,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toti AntÃ³nio Gomes,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Travis Hernes,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Trent Alexander-Arnold,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Treymaurice Nyoni,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Ty Barnett,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tyler Adams,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tyrese Hall,,,,,,,,,,,,,
Tyrick Mitchell,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tyrique George,,,,,,,,,,,,,
ValentÃ­n Barco,,,,,,,,,0.0,0.0,0.0,0.0,
Valintino Adedokun,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vicente Guaita,8.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Vincent Angelini,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vini de Souza Costa,17.0,MID,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Virgil van Dijk,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Wataru Endo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Wes Foderingham,17.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Wesley Okoduwa,,,,,,,,,,,0.0,0.0,
Will Hughes,8.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
William Osula,17.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Willy Kambwala,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Wilson Odobert,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
