name,team,position,expected_goals_1,expected_goals_2,expected_goals_3,expected_goals_4,expected_goals_5,expected_goals_6,expected_goals_7,expected_goals_8,expected_goals_9,expected_goals_10,expected_goals_11
Josh Onomah,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Josh Wilson-Esbrand,13.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
JoÃ£o Cancelo,13.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
JoÃ£o FÃ©lix Sequeira,,,0.0,0.0,0.0,0.64,0.29,0.1,0.17,0.45,0.28,0.25,0.18
JoÃ£o Palhinha GonÃ§alves,9.0,MID,0.0322,0.5864,0.14,0.09,0.0,0.05,0.0,0.0,,0.0,0.1
JoÃ£o Victor Gomes da Silva,,,,,0.0,0.23,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Juan Larios LÃ³pez,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JuliÃ¡n Ãlvarez,13.0,FWD,0.0,0.2025,0.16,0.25,0.0,0.82,0.0,0.28,,0.82,0.79
Kadan Young,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaden Rodney,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaelan Casey,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0
Kalvin Phillips,13.0,MID,0.0,0.0404,0.0,0.0,0.0,0.06,0.0,0.0,,0.0,0.0
Kamaldeen Sulemana,,,,,0.02,0.23,0.18,0.04,0.1,0.05,0.0,0.04,0.05
Kamari Doyle,,,,,,,,,,,,,
Karl Hein,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasey McAteer,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keane Lewis-Potter,4.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Kenny Tete,9.0,DEF,0.05,0.0,0.0,0.0,0.04,0.07,0.0,0.04,,0.0,0.0
Kevin De Bruyne,13.0,MID,0.0,0.0,0.08,0.0,0.31,0.0,0.16,0.0,,0.84,0.04
Kevin Mbabu,9.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Kevin Schade,,,0.0,0.0,0.0,0.0,0.16,,0.0,0.34,0.0,0.0,0.0
Keylor Navas,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Killian Phillips,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobbie Mainoo,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
Kofi Balmer,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristian Sekularac,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Kristoffer Ajer,4.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
KrisztiÃ¡n Hegyi,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Kyle John,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Walker,13.0,DEF,0.0243,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Lamare Bogarde,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Layvin Kurzawa,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Lewis Hall,,,0.078,0.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Miley,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Lewis Payne,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liam Delap,13.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Lino Sousa,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loris Karius,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
LoÃ¯c BadÃ©,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Tolentino Coelho de Lima,,,0.0335,0.0167,0.47,0.0,0.0,0.13,0.0,0.19,,0.27,0.0
Luke Harris,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Luke Mbete-Tabu,13.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Mads Bech SÃ¸rensen,4.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Mads Bidstrup,4.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Mads Roerslev Rasmussen,4.0,DEF,0.0,0.0964,0.08,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Manor Solomon,9.0,MID,0.0,0.0393,0.0,0.21,0.09,0.03,0.58,0.03,,0.03,0.0
Manuel Akanji,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.02,,0.0,0.0
Marc Jurado Gomez,,,,,,,,,,,,,
Marcel Sabitzer,,,,,0.0,0.0,0.0,,0.0,0.0,,0.09,0.25
Marcos Senesi,,,0.0,0.0,0.0,0.79,0.0,0.08,0.21,0.0,0.02,0.31,0.0
Marcus Bettinelli,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Forss,4.0,FWD,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Marek RodÃ¡k,9.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Mario Lemina,,,0.0118,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.08,0.0,0.06
Mark Gillespie,,,,,,,,,,,,,
Martial Godo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Matej KovÃ¡r,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
Mateo Joseph FernÃ¡ndez,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
Mateus Cardoso Lemos Martins,,,,,0.77,0.13,0.11,0.0,0.07,0.0,0.16,0.0,0.02
Matheus Luiz Nunes,,,0.0599,0.1223,0.24,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.04
Matheus Santos Carneiro Da Cunha,,,0.1203,0.0,0.06,0.06,0.54,0.02,0.08,0.0,0.08,0.04,0.11
Mathias Jensen,4.0,MID,0.187,0.0498,0.37,0.06,0.0,,0.41,0.0,0.05,0.3,0.02
Mathias Jorgensen,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Matthew Cox,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Matthew Craig,,,,,,,,,,,,,
Matthew Dibley-Dias,,,,,,,,,,,,,
Matthew Smith,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MatÃ­as ViÃ±a,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauro Bandeira,,,,,,,,,,,,,
Max Kinsey-Wellings,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maximilian WÃ¶ber,,,0.0764,0.1374,0.0,0.19,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Maxwel Cornet,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.48
Michael Dacosta Gonzalez,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Olakigbe,,,,,,,,,,,,0.0,0.0
Mikkel Damsgaard,,,0.0665,0.0,0.0,0.0,0.0,,0.0,0.0,0.09,0.0,0.0
Mislav Orsic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mykhailo Mudryk,,,,0.2411,0.0,0.0,0.05,0.04,0.0,0.05,0.0,0.65,0.0
MÃ¡ximo Perrone,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Naouirou Ahamada,,,,,0.03,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
Nathan AkÃ©,13.0,DEF,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,0.0,0.0
Nathan Bishop,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
Nathan Butler-Oyedeji,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Fraser,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel Chalobah,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Neeskens Kebano,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Nico O'Reilly,,,,,,,,,,,,,
Noni Madueke,,,,,0.0,0.09,0.02,0.0,0.0,0.0,0.0,0.03,0.0
Norberto Murara Neto,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odeluga Offiah,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
Oliwier Zych,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omari Hutchinson,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Bevan,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Goodman,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Sarabia,,,,0.2632,0.14,0.03,0.27,0.34,0.0,0.0,0.89,0.0,0.0
Paul Onuachu,,,,,0.04,0.0,0.17,0.08,0.0,0.0,0.0,0.05,0.0
Paulo Gazzaniga Farias,9.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Pedro Porro,,,,,0.0,0.0,0.0,0.0,0.24,0.0,0.55,0.04,0.25
Pervis EstupiÃ±Ã¡n,,,0.0,0.0097,0.01,0.07,0.09,,0.02,0.02,,0.08,0.0
Phil Foden,13.0,MID,0.0,0.0,0.0,0.0,0.05,0.44,0.34,0.16,,0.0,0.0
Pierre-Emerick Aubameyang,,,0.1854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
Pontus Jansson,4.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.08,0.24
Reece Welch,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Remo Freuler,,,0.0823,0.0816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
Renan Augusto Lodi dos Santos,,,0.0981,0.072,0.03,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0
Reuell Walters,,,,,,,,,,,0.0,0.0,0.0
Rhys Bennett,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
Rico Henry,4.0,DEF,0.0,0.0,0.03,0.61,0.0,,0.07,0.24,0.09,0.0,0.0
Rico Lewis,13.0,DEF,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,,0.0,0.0
Riyad Mahrez,13.0,MID,0.0,0.0962,0.1,1.24,0.0,0.08,0.0,0.0,,0.27,0.0
Rodrigo Hernandez,13.0,MID,0.0,0.0223,0.33,0.27,0.3,0.03,0.0,0.2,,0.1,0.0
Rodrigo Muniz Carvalho,9.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Romaine Mundle,,,,,,,,,,0.0,0.0,0.0,0.0
Ryan Finnigan,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Trevitt,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
RÃºben Gato Alves Dias,13.0,DEF,0.0,0.0,0.0,0.05,0.47,0.07,0.0,0.16,,0.0,0.0
Saman Ghoddos,4.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Sammy Braybrooke,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Amo-Ameyaw,,,,,,,,,,,,,
Samuel Edozie,,,0.0989,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sasa Kalajdzic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sasa Lukic,,,,,0.0,0.0,0.0,0.03,0.02,0.0,,0.0,0.0
Scott Carson,13.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Sean McAllister,,,,,,,,,,,,,
Sebastian Revan,,,,,,,,,,,,0.0,0.0
Serge Aurier,,,0.0,0.1759,0.0,0.12,0.0,0.0,0.04,0.1,0.0,0.0,0.0
Sergi CanÃ³s TenÃ©s,4.0,DEF,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Sergio GÃ³mez,,,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,,0.0,0.0
Shandon Baptiste,4.0,MID,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Shane Duffy,9.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Shea Charles,,,,,,,,,,,,,
Shola Shoretire,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
Sil Swinkels,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonny Perkins,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefan Ortega Moreno,13.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Stefan Parkes,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Tayo Adaramola,,,,,,,,,,,,,
Terence Kongolo,9.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Terry Ablade,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Thilo Kehrer,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Thomas Cannon,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Strakosha,4.0,GK,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Tim Ream,9.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Tom Cairney,9.0,MID,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,,0.0,0.05
Tom McGill,,,,,,,,,,,,,
Tommi O'Reilly,,,,,,,,,,,,,
Tosin Adarabioyo,9.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,,0.0,0.09
Travis Patterson,,,,,,,,,,,,,
Tristan Crama,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Tyrese Francois,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Victor Kristiansen,,,,,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.05
Viljami Sinisalo,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vitaly Janelt,4.0,MID,0.0411,0.0,0.0,0.0,0.24,,0.0,0.0,0.0,0.0,0.0
Wanya MarÃ§al-Madivadua,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weston McKennie,,,,,0.0,0.17,0.0,0.07,0.03,0.0,0.12,0.0,0.0
Wilfried Gnonto,,,0.373,0.0653,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0
Willian Borges da Silva,,,0.0,0.064,0.1,0.13,0.06,0.0,0.0,0.0,,0.0,0.03
Wout Faes,,,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.07
Wout Weghorst,,,0.0,0.0,0.11,0.0,0.96,,0.0,0.09,,0.07,0.0
Yago de Santiago Alonso,,,,,,,,,,,,,
Yasin Ayari,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
Yegor Yarmolyuk,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Yoane Wissa,4.0,MID,0.0654,0.0,0.23,0.0,0.0,,0.1,0.0,0.02,0.0,0.0
Zack Steffen,13.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Aaron Hickey,4.0,DEF,0.0,0.03,0.0,0.03,,0.02,0.0,0.0,0.0,0.0,0.0
Aleksandar MitroviÄ,9.0,FWD,0.1623,0.03,0.89,0.0,0.0,0.08,0.17,,0.0,0.0,0.0
Alex Robertson,,,,,,,,,,,,,
Alex Smithies,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Isak,,,0.2295,0.0,0.08,0.31,,0.13,0.4,1.51,0.4,0.31,0.08
Alexandre Moreno Lopera,,,0.0558,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
Alfie Gilchrist,,,,,,,,,,,,,
Amadou Onana,,,0.0,0.02,0.0,0.24,0.16,0.0,0.24,0.05,0.09,0.2,0.0
Amario Cozier-Duberry,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas Hoelgebaum Pereira,9.0,MID,0.0335,0.15,0.11,0.03,0.05,0.65,0.4,,0.5,0.28,0.41
Andrew Moran,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
Andrey Nascimento dos Santos,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AndrÃ© Ayew,,,,0.0,0.0,0.0,0.15,0.06,0.79,0.0,0.0,0.0,0.0
Andy Lonergan,,,,,,,,,,,,,
Anthony Knockaert,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Antoine Semenyo,,,,0.26,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
Antonee Robinson,9.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.02,0.03,0.0
Antony Matheus dos Santos,,,0.022,0.07,0.0,0.0,,0.06,0.03,,0.1,0.48,1.12
Arnaut Danjuma,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
Arthur Henrique Ramos de Oliveira Melo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Aymeric Laporte,13.0,DEF,0.0,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0
Bashir Humphreys,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Doak,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Ben Greenwood,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Knight,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Ben Mee,4.0,DEF,0.0,0.28,0.07,0.0,,0.06,0.05,0.0,0.0,0.05,0.0
BenoÃ®t Badiashile,,,0.3284,0.1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
Bernardo Veiga de Carvalho e Silva,13.0,MID,0.0,0.03,0.03,0.09,0.0,0.07,0.0,,0.0,0.29,0.0
Bernd Leno,9.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Bobby Clark,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Bobby De Cordova-Reid,9.0,MID,0.0188,0.22,0.14,0.08,0.0,0.0,0.1,,0.04,0.04,0.0
Boubacar TraorÃ©,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Mbeumo,4.0,FWD,0.0,0.75,0.0,0.03,,0.73,0.09,0.24,0.13,0.01,0.05
Cameron Peupion,,,,,,,,,,,,,
Cameron Plain,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Alcaraz,,,0.0,0.02,0.19,0.0,0.0,0.27,0.05,0.04,0.02,0.0,0.21
Carlos Henrique Casimiro,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
Carlos VinÃ­cius Alves Morais,,,0.0,0.0,0.0,0.0,0.25,0.18,0.0,,0.14,0.04,0.0
Charlie Goode,4.0,DEF,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Robinson,,,,,,,,,0.0,,0.0,0.0,0.0
Cheikhou KouyatÃ©,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
Christian NÃ¸rgaard,4.0,MID,0.0,0.0,0.14,0.26,,0.0,0.04,0.0,0.0,0.09,0.17
Christian Saydee,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Claudio Gomes,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Cody Gakpo,,,0.8736,0.04,0.91,0.81,0.18,0.29,0.08,,0.06,0.04,0.79
Cole Palmer,13.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Dale Taylor,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dango Ouattara,,,0.2889,0.57,0.1,0.0,0.03,0.6,0.44,0.22,0.07,0.0,0.4
Daniel Adu-Adjei,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Bentley,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danilo dos Santos de Oliveira,,,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.02
David Datro Fofana,,,0.0,0.53,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Ozoh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Raya Martin,4.0,GK,0.0,0.0,0.0,0.0,,0.0,0.11,0.0,0.0,0.0,0.0
Denis Zakaria,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dexter Lembikisa,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Da Silva Costa,,,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.18
Diogo Pinheiro Monteiro,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divin Mubama,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Dominic Ballard,,,,,,,,,,,,,
Dominic Sadi,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominic Thompson,4.0,DEF,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Duje Caleta-Car,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ed Turns,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
Ederson Santana de Moraes,13.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Eldin Jakupovic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ellery Balcombe,4.0,GK,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Ellis Simms,,,0.0,0.0,0.04,0.0,0.16,0.0,0.0,0.26,0.0,0.4,0.0
Emmanuel Dennis,,,0.0,0.0,0.14,0.0,0.0,0.0,0.09,0.12,0.41,0.0,0.0
Enzo FernÃ¡ndez,,,,0.02,0.08,0.0,0.1,0.13,0.0,0.14,0.05,0.0,0.0
Erling Haaland,13.0,FWD,1.3885,0.0,0.16,0.78,0.55,0.33,1.26,,0.0,1.02,1.49
Ethan Nwaneri,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Pinnock,4.0,DEF,0.0,0.0,0.05,0.0,,0.05,0.74,0.0,0.51,0.0,0.0
Ethan Wady,,,,,,,,,,,,,
Euan Pollock,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evan Ferguson,,,0.0824,0.0,0.0,0.5,,0.25,0.3,,0.0,0.05,0.18
Facundo Buonanotte,,,0.0,0.0,0.0,0.04,,0.06,0.0,,0.0,0.0,0.0
Felipe Augusto de Almeida Monteiro,,,,0.0,0.06,0.0,0.04,0.0,0.1,0.0,0.03,0.0,0.23
Filip Marschall,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fin Stevens,4.0,DEF,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Frank Onyeka,4.0,MID,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Garang Kuol,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
George Abbott,,,,,,,,,,,,,0.0
George Shelvey,,,,,,,,,0.0,0.0,0.0,0.0,0.0
George Wickens,,,,,,,,0.0,0.0,,0.0,0.0,0.0
Georginio Rutter,,,0.0,0.0,0.0,0.07,0.0,0.24,0.0,0.0,0.0,0.0,0.0
GonÃ§alo Manuel Ganchinho Guedes,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gustavo Henrique Furtado Scarpa,,,0.0329,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Halil DerviÅoÄlu,4.0,FWD,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Hamed TraorÃ¨,,,,0.0,0.04,0.04,0.13,0.0,0.0,0.0,0.0,0.0,0.0
Harrison Reed,9.0,MID,0.2746,0.0,0.04,0.0,0.0,0.02,0.0,,0.0,0.0,0.26
Harry Souttar,,,,0.0,0.0,0.12,0.0,0.53,0.42,0.06,0.0,0.0,0.11
Harry Wilson,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,0.0,0.0,0.45
Harvey Davies,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Harvey Griffiths,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harvey Vale,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Idrissa Gueye,,,0.019,0.0,0.02,0.05,0.0,0.0,0.03,0.0,0.14,0.01,0.0
Ilkay GÃ¼ndogan,13.0,MID,0.5231,0.0,1.5,0.18,0.0,0.41,0.0,,0.45,0.1,0.0
Illia Zabarnyi,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Imari Samuels,,,,,,,,,,,,,
Isaac Price,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IshÃ© Samuels-Smith,,,,,,,,,,,,,0.0
